test loss regression,train loss regression,test loss classification,train loss classification,test MSE,train MSE,test acc,train acc
1.5698858487667166e-05,1.5402471240122396e-05,0.0009245385488611646,0.0009169125085463747,0.0009245385488611646,0.0009169125085463747,0.3248629167675972,0.7868000015616416
1.1875097393989562,0.831292749941349,1.7599954426288604,0.8123395472764969,0.0004464780089620035,0.0004435537142853718,0.3520270839333534,0.8174749955534935
1.5479604280699276e-05,1.5069397500155901e-05,0.0004464780089620035,0.0004435537142853718,0.00028363396995700896,0.00027768186628236436,0.3664535440504551,0.8168875008821488
1.1845696061849593,0.8249840885400772,1.6673400968313217,0.7419847518205642,0.00020890550622425507,0.00020489913440542297,0.37711833193898203,0.8131249994039536
1.5290275086954352e-05,1.4790045815971098e-05,0.00028363396995700896,0.00027768186628236436,0.00016372472928196657,0.0001596772639459232,0.3841112494468689,0.8119249984622001
1.1855097383260726,0.8379976183176041,1.6031674861907959,0.730540357530117,0.00013506199065886902,0.00013119150626152986,0.39391520991921425,0.805087499320507
1.4979148977545264e-05,1.4468263293565542e-05,0.00020890550622425507,0.00020489913440542297,0.0001156429128968739,0.00011377421469660476,0.4061868764460087,0.8065249979496002
1.1828398287296296,0.8319991141557693,1.5653337389230728,0.7283688858151436,9.962911499314942e-05,9.57289668804151e-05,0.41918770894408225,0.8053749963641167
1.4712223014612391e-05,1.4268010500018135e-05,0.00016372472928196657,0.0001596772639459232,8.900239736249204e-05,8.541051174688618e-05,0.4310097925364971,0.8079250022768975
1.1823840975761413,0.8437960505485534,1.5346614629030229,0.7265745863318444,7.985694865055847e-05,7.704219915467547e-05,0.44094124883413316,0.8038124963641167
1.4685435780847911e-05,1.4409527238967712e-05,0.00013506199065886902,0.00013119150626152986,7.32838405383518e-05,7.10829115632805e-05,0.4500522926449776,0.7974500000476837
1.1743243366479874,0.8365498647093773,1.5077249169349671,0.7313555613160133,6.755901631549932e-05,6.521683553728508e-05,0.45763208493590357,0.7853124961256981
1.4361075955093838e-05,1.413429426975199e-05,0.0001156429128968739,0.00011377421469660476,6.173199517434114e-05,6.010685319779441e-05,0.46440333500504494,0.782600000500679
1.1796307772397996,0.8377824440598488,1.4739448130130768,0.7273604437708855,5.6853687601687854e-05,5.4837756488268495e-05,0.46900187283754347,0.7788874968886376
1.4173034833220299e-05,1.3805712910652801e-05,9.962911499314942e-05,9.57289668804151e-05,5.313388728609425e-05,5.256127742541139e-05,0.4740352094173431,0.774125000834465
1.1789198160171508,0.8365106448531151,1.4419478595256805,0.7219194948673249,4.9389991090720287e-05,4.7998886020650386e-05,0.47737791687250136,0.7710875019431114
1.396172754084546e-05,1.3564393861997815e-05,8.900239736249204e-05,8.541051174688618e-05,4.6458283031824975e-05,4.547380422081915e-05,0.4813614584505558,0.7601250007748603
1.171827846765518,0.8415430083870887,1.4172451108694077,0.713361331820488,4.3526991066755724e-05,4.2482645585550924e-05,0.4825687512755394,0.7635000005364418
1.3863815115655598e-05,1.3599085195892258e-05,7.985694865055847e-05,7.704219915467547e-05,4.1538260938978054e-05,3.995444612883148e-05,0.48615937307477,0.7561000019311905
1.1766292184591294,0.8403746768832207,1.3918471306562423,0.7167131081223488,3.885181613441091e-05,3.7813383914908624e-05,0.4869297944009304,0.755299998819828
1.360039366318233e-05,1.3289845492181485e-05,7.32838405383518e-05,7.10829115632805e-05,3.727779439941514e-05,3.571510533220135e-05,0.48767104297876357,0.7539749965071678
1.1734053552150727,0.8441831111907959,1.3638036638498305,0.7187252983450889,3.545565896274638e-05,3.355898511472333e-05,0.48988521099090576,0.754575002193451
1.3398918372331537e-05,1.2903909509986989e-05,6.755901631549932e-05,6.521683553728508e-05,3.369271876181301e-05,3.242336156290548e-05,0.4917700007557869,0.7474500000476837
1.1672918379306794,0.8381696477532387,1.344953688979149,0.7384601175785065,3.245642928959569e-05,3.163301853419398e-05,0.4932527095079422,0.7503000006079674
1.3268204543237517e-05,1.2988673711333832e-05,6.173199517434114e-05,6.010685319779441e-05,3.1245072841556974e-05,3.0150861721267575e-05,0.49447479099035263,0.7487499967217446
1.169243523478508,0.8469267472624779,1.32747722864151,0.7386494517326355,2.9752718364761677e-05,2.8942781682417262e-05,0.4970554165542126,0.7422750025987626
1.2902430125905084e-05,1.247742811756325e-05,5.6853687601687854e-05,5.4837756488268495e-05,2.8395860363161772e-05,2.704580383579014e-05,0.49663145691156385,0.7412125021219254
1.1677678495645523,0.851240323483944,1.314576417207718,0.743151105940342,2.783731893032382e-05,2.7132203285873402e-05,0.4979741655290127,0.7364875003695488
1.3063206051810993e-05,1.2831313779315678e-05,5.313388728609425e-05,5.256127742541139e-05,2.6649036726666964e-05,2.584262701930129e-05,0.49829312413930893,0.7377624988555909
1.1690886944532395,0.8498624190688133,1.3007215827703476,0.7487459987401962,2.5871685784295552e-05,2.5203427185260807e-05,0.5012752115726471,0.7401374995708465
1.279495650123863e-05,1.2509393263826496e-05,4.9389991090720287e-05,4.7998886020650386e-05,2.512069372642145e-05,2.4631113728901254e-05,0.5018097877502441,0.7366875037550926
1.170372423529625,0.8487202242016793,1.295110273361206,0.750152263045311,2.4243918551292155e-05,2.3437867685061065e-05,0.5026479177176952,0.7369124934077262
1.2554352724691854e-05,1.2084965965186711e-05,4.6458283031824975e-05,4.547380422081915e-05,2.3538318328064633e-05,2.302385596522072e-05,0.5037510380148887,0.7376624956727028
1.1671256601810456,0.8545391097664833,1.2820704579353333,0.7665407672524452,2.2943788553675404e-05,2.2641341183771145e-05,0.5047077067196369,0.7362625032663346
1.2668217914324487e-05,1.2209615533720353e-05,4.3526991066755724e-05,4.2482645585550924e-05,2.2494777067549875e-05,2.1931290939392055e-05,0.5044881246984005,0.7300624951720238
1.1720779359340667,0.8517006784677505,1.2780305683612823,0.7507457107305526,2.1980234896545882e-05,2.162094556297234e-05,0.5051127061247825,0.7284125000238418
1.2414608841027075e-05,1.1939405590055685e-05,4.1538260938978054e-05,3.995444612883148e-05,2.1054275066489936e-05,2.038555235230888e-05,0.5068618774414062,0.7324124962091446
1.1647156774997711,0.8477674260735512,1.2680240094661712,0.7676376372575759,2.0658336052292724e-05,2.018786894950608e-05,0.5066735364496708,0.7304749965667725
1.2199289176351159e-05,1.1759844733205682e-05,3.885181613441091e-05,3.7813383914908624e-05,2.0036572368553607e-05,1.983229549296084e-05,0.5071379169821739,0.7248750045895577
1.1640582114458085,0.8488999828696251,1.2638968765735625,0.7691509738564491,1.9747832402572386e-05,1.9196425046175137e-05,0.5092377111315727,0.7252374976873398
1.2187012453068747e-05,1.1724240971489053e-05,3.727779439941514e-05,3.571510533220135e-05,1.9406861019888312e-05,1.893598328024382e-05,0.5093254171311855,0.7279375031590462
1.1625604331493378,0.8497399419546128,1.2646915078163148,0.7689666092395783,1.895773584692506e-05,1.8534259515945452e-05,0.5084472917020321,0.7233000040054322
1.1934976441807521e-05,1.1509859746183793e-05,3.545565896274638e-05,3.355898511472333e-05,1.8348232015341636e-05,1.7943370380635315e-05,0.5109479129314423,0.7210125029087067
1.158756074309349,0.848337410390377,1.2498089998960495,0.7712031930685044,1.7905436743603785e-05,1.7454409658057557e-05,0.5106187507510185,0.7199874997138977
1.1758169307540811e-05,1.1156522100463917e-05,3.369271876181301e-05,3.242336156290548e-05,1.7774536718206946e-05,1.7431807145840138e-05,0.5112018749117851,0.7232375040650367
1.1614380121231078,0.8539161369204521,1.2473718255758286,0.7776824161410332,1.7429425179216194e-05,1.6937901159508327e-05,0.5115387499332428,0.7232874959707261
1.1701421908583142e-05,1.1417122186685446e-05,3.245642928959569e-05,3.163301853419398e-05,1.6911434431676754e-05,1.6169930131582077e-05,0.5115543752908707,0.7230249971151352
1.1613667964935304,0.857866470515728,1.2498491704463959,0.7738891243934631,1.6822165230223617e-05,1.633971123737865e-05,0.5136856243014336,0.7186500027775764
1.1499418519633764e-05,1.1087152347499796e-05,3.1245072841556974e-05,3.0150861721267575e-05,1.6548126131965547e-05,1.609795676813519e-05,0.5131177037954331,0.7212999999523163
1.1661207139492036,0.8764019995927811,1.2436952024698258,0.7783578678965568,1.615517637674202e-05,1.5772201186337044e-05,0.5116214573383331,0.7142374977469444
1.1596721947171318e-05,1.1182244679730503e-05,2.9752718364761677e-05,2.8942781682417262e-05,1.5698858487667166e-05,1.5402471240122396e-05,0.5147450014948844,0.716949999332428
1.1579553544521333,0.8520996615290641,1.2319736689329148,0.7879763543605804,1.5479604280699276e-05,1.5069397500155901e-05,0.5138950020074844,0.7165375009179116
1.1405560258026526e-05,1.1260222049713774e-05,2.8395860363161772e-05,2.704580383579014e-05,1.5290275086954352e-05,1.4790045815971098e-05,0.5141952037811279,0.712975001335144
1.1636334180831909,0.8680429384112358,1.2335500508546828,0.7875461474061012,1.4979148977545264e-05,1.4468263293565542e-05,0.5147487536072731,0.7149500027298927
1.140855295034271e-05,1.117723736570042e-05,2.783731893032382e-05,2.7132203285873402e-05,1.4712223014612391e-05,1.4268010500018135e-05,0.5151947878301144,0.7109375059604645
1.1595230966806411,0.8626415684819222,1.2300187289714812,0.7946751996874809,1.4685435780847911e-05,1.4409527238967712e-05,0.5170418754220009,0.7106624975800514
1.1256945822424313e-05,1.0765547244773188e-05,2.6649036726666964e-05,2.584262701930129e-05,1.4361075955093838e-05,1.413429426975199e-05,0.5160247921943665,0.711412501335144
1.157797947525978,0.859917876124382,1.2282019913196565,0.7945089265704155,1.4173034833220299e-05,1.3805712910652801e-05,0.5154797911643982,0.7126250043511391
1.110046282519761e-05,1.0806332602442125e-05,2.5871685784295552e-05,2.5203427185260807e-05,1.396172754084546e-05,1.3564393861997815e-05,0.5171141669154167,0.7117249980568886
1.1558370143175125,0.869506049156189,1.220336663722992,0.7874022871255875,1.3863815115655598e-05,1.3599085195892258e-05,0.5165179163217545,0.7111124977469444
1.1007862849510274e-05,1.0937006163658224e-05,2.512069372642145e-05,2.4631113728901254e-05,1.360039366318233e-05,1.3289845492181485e-05,0.5181070849299431,0.7095250010490417
1.1567970395088196,0.8744811564683914,1.2187381595373155,0.7888846024870872,1.3398918372331537e-05,1.2903909509986989e-05,0.5197183340787888,0.7107499986886978
1.0914155609498266e-05,1.0590471651994448e-05,2.4243918551292155e-05,2.3437867685061065e-05,1.3268204543237517e-05,1.2988673711333832e-05,0.5191029235720634,0.7082625061273575
1.1546485126018524,0.8732500001788139,1.2154000341892242,0.7964575365185738,1.2902430125905084e-05,1.247742811756325e-05,0.5200399950146675,0.7050374999642373
1.0764033117993676e-05,1.0375854844824062e-05,2.3538318328064633e-05,2.302385596522072e-05,1.3063206051810993e-05,1.2831313779315678e-05,0.5197147920727729,0.7049875020980835
1.1565670758485793,0.8736463963985444,1.2132010191679001,0.793028749525547,1.279495650123863e-05,1.2509393263826496e-05,0.5194072887301445,0.7048999980092049
1.0745277904788963e-05,1.043283705257636e-05,2.2943788553675404e-05,2.2641341183771145e-05,1.2554352724691854e-05,1.2084965965186711e-05,0.5193097874522209,0.7043499991297721
1.150835633277893,0.8633159071207046,1.2105514854192734,0.7965606465935707,1.2668217914324487e-05,1.2209615533720353e-05,0.5190360486507416,0.7034624993801117
1.0517858345338028e-05,1.0041617474598753e-05,2.2494777067549875e-05,2.1931290939392055e-05,1.2414608841027075e-05,1.1939405590055685e-05,0.5203262493014336,0.7048750028014183
1.1560387670993806,0.8631396874785423,1.2152579307556153,0.8031564429402351,1.2199289176351159e-05,1.1759844733205682e-05,0.5216185420751571,0.7055250033736229
1.0541289066168247e-05,1.0154766300729534e-05,2.1980234896545882e-05,2.162094556297234e-05,1.2187012453068747e-05,1.1724240971489053e-05,0.5225722908973693,0.7052375018596649
1.1516290485858918,0.8684672906994819,1.208818793296814,0.8092181041836739,1.1934976441807521e-05,1.1509859746183793e-05,0.5233204156160355,0.705062498152256
1.028976657835301e-05,9.857118220679694e-06,2.1054275066489936e-05,2.038555235230888e-05,1.1758169307540811e-05,1.1156522100463917e-05,0.5226731300354004,0.7027624979615211
1.1492445141077041,0.8704895466566086,1.208711102604866,0.8024757772684097,1.1701421908583142e-05,1.1417122186685446e-05,0.5216589599847794,0.6994249954819679
1.0316439488633478e-05,9.922435810949538e-06,2.0658336052292724e-05,2.018786894950608e-05,1.1499418519633764e-05,1.1087152347499796e-05,0.5202374994754791,0.6918624952435494
1.1553142368793488,0.8720066502690316,1.2034974604845048,0.8105641782283783,1.1596721947171318e-05,1.1182244679730503e-05,0.5233137518167496,0.7034374997019768
1.0357557266615914e-05,1.0031259944298653e-05,2.0036572368553607e-05,1.983229549296084e-05,1.1405560258026526e-05,1.1260222049713774e-05,0.5219920784235,0.695287498831749
1.150974154472351,0.86553895175457,1.2026856184005736,0.8173643946647644,1.140855295034271e-05,1.117723736570042e-05,0.5237458303570748,0.6961375057697297
1.0193839716521325e-05,9.783067844182369e-06,1.9747832402572386e-05,1.9196425046175137e-05,1.1256945822424313e-05,1.0765547244773188e-05,0.5235604152083397,0.6985375002026558
1.1495297431945801,0.8751389548182488,1.1961769670248033,0.8130112171173096,1.110046282519761e-05,1.0806332602442125e-05,0.5237241670489311,0.6943000048398972
1.0031728129433759e-05,9.779872584658733e-06,1.9406861019888312e-05,1.893598328024382e-05,1.1007862849510274e-05,1.0937006163658224e-05,0.5241420790553093,0.6932624995708465
1.1533051788806916,0.8748835459351539,1.1958864003419876,0.8121511027216911,1.0914155609498266e-05,1.0590471651994448e-05,0.5239399984478951,0.694300003349781
1.0058041561933351e-05,9.871083807411197e-06,1.895773584692506e-05,1.8534259515945452e-05,1.0764033117993676e-05,1.0375854844824062e-05,0.5229120895266532,0.6940375015139579
1.1511619240045547,0.8760007858276367,1.199799692630768,0.8195072486996651,1.0745277904788963e-05,1.043283705257636e-05,0.524921253323555,0.6953125044703483
9.82376270712848e-06,9.449535968997225e-06,1.8348232015341636e-05,1.7943370380635315e-05,1.0517858345338028e-05,1.0041617474598753e-05,0.5239402145147324,0.6993750050663948
1.145846888422966,0.8736692100763321,1.1938961297273636,0.820213982462883,1.0541289066168247e-05,1.0154766300729534e-05,0.5248195812106132,0.6953250020742416
9.84667760803859e-06,9.466755409448524e-06,1.7905436743603785e-05,1.7454409658057557e-05,1.028976657835301e-05,9.857118220679694e-06,0.525041252374649,0.6956000000238418
1.1486841529607772,0.874829676747322,1.195212295651436,0.8220254093408584,1.0316439488633478e-05,9.922435810949538e-06,0.5241002112627029,0.6961000010371208
9.746000819177425e-06,9.392275228492507e-06,1.7774536718206946e-05,1.7431807145840138e-05,1.0357557266615914e-05,1.0031259944298653e-05,0.5259395852684975,0.6964749962091445
1.1467119008302689,0.8772851556539536,1.1922507911920548,0.8167383730411529,1.0193839716521325e-05,9.783067844182369e-06,0.5256858348846436,0.6940249964594841
9.594403559276543e-06,9.303891715717327e-06,1.7429425179216194e-05,1.6937901159508327e-05,1.0031728129433759e-05,9.779872584658733e-06,0.5255897909402847,0.6935000002384186
1.1481249392032624,0.8810261338949203,1.1936493903398513,0.8152028232812881,1.0058041561933351e-05,9.871083807411197e-06,0.5247754201292991,0.6921499967575073
9.61788375661854e-06,9.182832945953123e-06,1.6911434431676754e-05,1.6169930131582077e-05,9.82376270712848e-06,9.449535968997225e-06,0.5261904165148735,0.6946625024080276
1.146762427687645,0.8742561370134354,1.1912999331951142,0.8181981906294823,9.84667760803859e-06,9.466755409448524e-06,0.5265952080488205,0.6928124994039535
9.525283758193837e-06,9.205625519825845e-06,1.6822165230223617e-05,1.633971123737865e-05,9.746000819177425e-06,9.392275228492507e-06,0.5264377132058143,0.6913875058293343
1.149295809864998,0.8829467594623566,1.187944808602333,0.8223310500383377,9.594403559276543e-06,9.303891715717327e-06,0.526707085967064,0.6878999978303909
9.485529972153017e-06,9.06248095589035e-06,1.6548126131965547e-05,1.609795676813519e-05,9.61788375661854e-06,9.182832945953123e-06,0.5268481269478797,0.6920375034213067
1.151800987124443,0.8811237916350365,1.1858818620443343,0.822941392660141,9.525283758193837e-06,9.205625519825845e-06,0.5269060418009758,0.6881874993443489
9.338760105492838e-06,8.887405988389218e-06,1.615517637674202e-05,1.5772201186337044e-05,9.485529972153017e-06,9.06248095589035e-06,0.5268187463283539,0.6898500010371208
1.1469244629144668,0.8815918311476707,1.189564010500908,0.8329991534352302,9.338760105492838e-06,8.887405988389218e-06,0.5276295840740204,0.6903999999165535
